# Force coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
644           	7.922601e-03	-5.278893e-22	-2.715768e-02	-1.357884e-02	2.009256e-02	-3.961301e-03	-9.617540e-03	1.754014e-02	-3.961301e-03	3.961301e-03	6.513715e-03	-3.367140e-02
645           	7.970229e-03	-5.310359e-22	-3.011246e-02	-1.505623e-02	2.127639e-02	-3.985114e-03	-1.107111e-02	1.904134e-02	-3.985114e-03	3.985114e-03	6.220164e-03	-3.633262e-02
646           	7.996211e-03	-5.270310e-22	-3.355367e-02	-1.677683e-02	2.274106e-02	-3.998106e-03	-1.277873e-02	2.077494e-02	-3.998106e-03	3.998106e-03	5.964230e-03	-3.951790e-02
647           	8.038373e-03	-5.178050e-22	-3.737244e-02	-1.868622e-02	2.438320e-02	-4.019186e-03	-1.466703e-02	2.270541e-02	-4.019186e-03	4.019186e-03	5.696978e-03	-4.306942e-02
648           	8.068411e-03	-5.029208e-22	-4.197315e-02	-2.098657e-02	2.637104e-02	-4.034206e-03	-1.695237e-02	2.502078e-02	-4.034206e-03	4.034206e-03	5.384466e-03	-4.735761e-02
649           	8.070196e-03	-4.868545e-22	-4.727543e-02	-2.363771e-02	2.868519e-02	-4.035098e-03	-1.960262e-02	2.767281e-02	-4.035098e-03	4.035098e-03	5.047478e-03	-5.232291e-02
650           	8.029350e-03	-4.700152e-22	-5.314544e-02	-2.657272e-02	3.125096e-02	-4.014675e-03	-2.255805e-02	3.058740e-02	-4.014675e-03	4.014675e-03	4.678238e-03	-5.782368e-02
651           	7.996174e-03	-4.542741e-22	-5.952015e-02	-2.976008e-02	3.392877e-02	-3.998087e-03	-2.576199e-02	3.375816e-02	-3.998087e-03	3.998087e-03	4.168693e-03	-6.368885e-02
652           	7.951028e-03	-4.425731e-22	-6.602127e-02	-3.301063e-02	3.657929e-02	-3.975514e-03	-2.903512e-02	3.698615e-02	-3.975514e-03	3.975514e-03	3.568654e-03	-6.958992e-02
653           	7.905802e-03	-4.305434e-22	-7.220369e-02	-3.610185e-02	3.900602e-02	-3.952901e-03	-3.214895e-02	4.005475e-02	-3.952901e-03	3.952901e-03	2.904174e-03	-7.510787e-02
654           	7.862643e-03	-4.182070e-22	-7.721347e-02	-3.860674e-02	4.078053e-02	-3.931321e-03	-3.467542e-02	4.253806e-02	-3.931321e-03	3.931321e-03	2.173794e-03	-7.938727e-02
655           	7.808224e-03	-4.079668e-22	-8.045209e-02	-4.022604e-02	4.153725e-02	-3.904112e-03	-3.632193e-02	4.413016e-02	-3.904112e-03	3.904112e-03	1.311206e-03	-8.176330e-02
656           	7.785964e-03	-3.997263e-22	-8.126721e-02	-4.063360e-02	4.083086e-02	-3.892982e-03	-3.674062e-02	4.452659e-02	-3.892982e-03	3.892982e-03	1.972563e-04	-8.146446e-02
657           	7.801755e-03	-3.937714e-22	-7.880464e-02	-3.940232e-02	3.835302e-02	-3.900877e-03	-3.550144e-02	4.330320e-02	-3.900877e-03	3.900877e-03	-1.049299e-03	-7.775534e-02
658           	7.871214e-03	-3.926385e-22	-7.262033e-02	-3.631017e-02	3.405210e-02	-3.935607e-03	-3.237456e-02	4.024577e-02	-3.935607e-03	3.935607e-03	-2.258063e-03	-7.036227e-02
659           	7.975176e-03	-3.937742e-22	-6.374250e-02	-3.187125e-02	2.846975e-02	-3.987588e-03	-2.788366e-02	3.585884e-02	-3.987588e-03	3.987588e-03	-3.401496e-03	-6.034101e-02
660           	7.960977e-03	-3.909955e-22	-5.451240e-02	-2.725620e-02	2.283950e-02	-3.980488e-03	-2.327571e-02	3.123669e-02	-3.980488e-03	3.980488e-03	-4.416703e-03	-5.009570e-02
661           	7.800897e-03	-3.826291e-22	-4.577521e-02	-2.288761e-02	1.781532e-02	-3.900449e-03	-1.898716e-02	2.678806e-02	-3.900449e-03	3.900449e-03	-5.072292e-03	-4.070292e-02
662           	7.649186e-03	-3.715621e-22	-3.701514e-02	-1.850757e-02	1.301482e-02	-3.824593e-03	-1.468298e-02	2.233216e-02	-3.824593e-03	3.824593e-03	-5.492748e-03	-3.152239e-02
663           	7.593307e-03	-3.629543e-22	-2.772027e-02	-1.386014e-02	8.129239e-03	-3.796653e-03	-1.006348e-02	1.765679e-02	-3.796653e-03	3.796653e-03	-5.730898e-03	-2.198938e-02
664           	7.632275e-03	-3.546792e-22	-1.809436e-02	-9.047178e-03	3.220954e-03	-3.816137e-03	-5.231040e-03	1.286332e-02	-3.816137e-03	3.816137e-03	-5.826224e-03	-1.226813e-02
665           	7.708881e-03	-3.461196e-22	-8.291038e-03	-4.145519e-03	-1.637859e-03	-3.854440e-03	-2.910785e-04	7.999959e-03	-3.854440e-03	3.854440e-03	-5.783378e-03	-2.507660e-03
666           	7.789307e-03	-3.338903e-22	1.213973e-03	6.069867e-04	-6.241193e-03	-3.894653e-03	4.501640e-03	3.287667e-03	-3.894653e-03	3.894653e-03	-5.634207e-03	6.848180e-03
667           	7.847490e-03	-3.151049e-22	9.718484e-03	4.859242e-03	-1.035261e-02	-3.923745e-03	8.782987e-03	-9.354971e-04	-3.923745e-03	3.923745e-03	-5.493368e-03	1.521185e-02
668           	7.875736e-03	-2.881509e-22	1.718029e-02	8.590143e-03	-1.391255e-02	-3.937868e-03	1.252801e-02	-4.652275e-03	-3.937868e-03	3.937868e-03	-5.322411e-03	2.250270e-02
669           	7.876990e-03	-2.511034e-22	2.369683e-02	1.184842e-02	-1.697366e-02	-3.938495e-03	1.578691e-02	-7.909922e-03	-3.938495e-03	3.938495e-03	-5.125239e-03	2.882207e-02
670           	7.883276e-03	-2.059030e-22	2.921200e-02	1.460600e-02	-1.956351e-02	-3.941638e-03	1.854764e-02	-1.066436e-02	-3.941638e-03	3.941638e-03	-4.957510e-03	3.416952e-02
671           	7.909684e-03	-1.548838e-22	3.401791e-02	1.700896e-02	-2.181327e-02	-3.954842e-03	2.096380e-02	-1.305411e-02	-3.954842e-03	3.954842e-03	-4.804312e-03	3.882223e-02
672           	7.947810e-03	-1.026521e-22	3.816014e-02	1.908007e-02	-2.378185e-02	-3.973905e-03	2.305397e-02	-1.510616e-02	-3.973905e-03	3.973905e-03	-4.701785e-03	4.286192e-02
673           	7.949552e-03	-4.957066e-23	4.187398e-02	2.093699e-02	-2.546844e-02	-3.974776e-03	2.491177e-02	-1.696221e-02	-3.974776e-03	3.974776e-03	-4.531446e-03	4.640543e-02
674           	7.916399e-03	1.753278e-24	4.570952e-02	2.285476e-02	-2.709559e-02	-3.958200e-03	2.681296e-02	-1.889656e-02	-3.958200e-03	3.958200e-03	-4.240828e-03	4.995035e-02
675           	7.865302e-03	4.771511e-23	4.921617e-02	2.460808e-02	-2.860466e-02	-3.932651e-03	2.854073e-02	-2.067543e-02	-3.932651e-03	3.932651e-03	-3.996572e-03	5.321274e-02
676           	7.815453e-03	8.622979e-23	5.276373e-02	2.638187e-02	-3.009576e-02	-3.907726e-03	3.028959e-02	-2.247414e-02	-3.907726e-03	3.907726e-03	-3.713894e-03	5.647763e-02
677           	7.761979e-03	1.207781e-22	5.609276e-02	2.804638e-02	-3.143641e-02	-3.880989e-03	3.192737e-02	-2.416539e-02	-3.880989e-03	3.880989e-03	-3.390035e-03	5.948279e-02
678           	7.695054e-03	1.474432e-22	5.890575e-02	2.945287e-02	-3.245226e-02	-3.847527e-03	3.330040e-02	-2.560535e-02	-3.847527e-03	3.847527e-03	-2.999390e-03	6.190514e-02
679           	7.596014e-03	1.645503e-22	6.136496e-02	3.068248e-02	-3.316591e-02	-3.798007e-03	3.448049e-02	-2.688447e-02	-3.798007e-03	3.798007e-03	-2.483429e-03	6.384839e-02
680           	7.513620e-03	1.737351e-22	6.280824e-02	3.140412e-02	-3.326517e-02	-3.756810e-03	3.516093e-02	-2.764731e-02	-3.756810e-03	3.756810e-03	-1.861051e-03	6.466929e-02
681           	7.450671e-03	1.797740e-22	6.264259e-02	3.132130e-02	-3.250025e-02	-3.725335e-03	3.504663e-02	-2.759596e-02	-3.725335e-03	3.725335e-03	-1.178952e-03	6.382155e-02
682           	7.427536e-03	1.843680e-22	6.062128e-02	3.031064e-02	-3.068747e-02	-3.713768e-03	3.402441e-02	-2.659687e-02	-3.713768e-03	3.713768e-03	-3.768279e-04	6.099811e-02
683           	7.407522e-03	1.946854e-22	5.547527e-02	2.773763e-02	-2.732267e-02	-3.703761e-03	3.144140e-02	-2.403387e-02	-3.703761e-03	3.703761e-03	4.149656e-04	5.506030e-02
684           	7.413951e-03	2.071332e-22	4.714215e-02	2.357108e-02	-2.224659e-02	-3.706976e-03	2.727805e-02	-1.986410e-02	-3.706976e-03	3.706976e-03	1.324487e-03	4.581766e-02
685           	7.447609e-03	2.269991e-22	3.651178e-02	1.825589e-02	-1.620171e-02	-3.723804e-03	2.197969e-02	-1.453208e-02	-3.723804e-03	3.723804e-03	2.054177e-03	3.445760e-02
686           	7.467835e-03	2.467308e-22	2.630481e-02	1.315241e-02	-1.045746e-02	-3.733918e-03	1.688632e-02	-9.418488e-03	-3.733918e-03	3.733918e-03	2.694948e-03	2.360986e-02
687           	7.458819e-03	2.671989e-22	1.632247e-02	8.161234e-03	-5.121448e-03	-3.729409e-03	1.189064e-02	-4.431824e-03	-3.729409e-03	3.729409e-03	3.039786e-03	1.328268e-02
688           	7.453996e-03	2.775753e-22	7.214752e-03	3.607376e-03	-3.432155e-04	-3.726998e-03	7.334374e-03	1.196220e-04	-3.726998e-03	3.726998e-03	3.264160e-03	3.950591e-03
689           	7.454541e-03	2.769654e-22	-1.154673e-03	-5.773364e-04	3.858255e-03	-3.727270e-03	3.149934e-03	4.304607e-03	-3.727270e-03	3.727270e-03	3.280918e-03	-4.435591e-03
690           	7.435201e-03	2.595333e-22	-8.546686e-03	-4.273343e-03	7.444413e-03	-3.717601e-03	-5.557425e-04	7.990944e-03	-3.717601e-03	3.717601e-03	3.171070e-03	-1.171776e-02
691           	7.408725e-03	2.258010e-22	-1.507102e-02	-7.535510e-03	1.052645e-02	-3.704362e-03	-3.831148e-03	1.123987e-02	-3.704362e-03	3.704362e-03	2.990936e-03	-1.806196e-02
692           	7.366191e-03	1.764855e-22	-2.068704e-02	-1.034352e-02	1.309667e-02	-3.683095e-03	-6.660427e-03	1.402662e-02	-3.683095e-03	3.683095e-03	2.753153e-03	-2.344020e-02
693           	7.307093e-03	1.103237e-22	-2.507668e-02	-1.253834e-02	1.503804e-02	-3.653547e-03	-8.884795e-03	1.619189e-02	-3.653547e-03	3.653547e-03	2.499698e-03	-2.757638e-02
694           	7.233437e-03	2.906030e-23	-2.834765e-02	-1.417383e-02	1.640153e-02	-3.616718e-03	-1.055711e-02	1.779054e-02	-3.616718e-03	3.616718e-03	2.227702e-03	-3.057535e-02
695           	7.138134e-03	-6.539680e-23	-3.027585e-02	-1.513793e-02	1.713307e-02	-3.569067e-03	-1.156886e-02	1.870699e-02	-3.569067e-03	3.569067e-03	1.995140e-03	-3.227099e-02
696           	7.026827e-03	-1.668739e-22	-3.112644e-02	-1.556322e-02	1.737357e-02	-3.513414e-03	-1.204981e-02	1.907664e-02	-3.513414e-03	3.513414e-03	1.810348e-03	-3.293679e-02
697           	6.912493e-03	-2.668459e-22	-3.125648e-02	-1.562824e-02	1.726547e-02	-3.456246e-03	-1.217200e-02	1.908449e-02	-3.456246e-03	3.456246e-03	1.637232e-03	-3.289372e-02
698           	6.825304e-03	-3.599279e-22	-3.085587e-02	-1.542793e-02	1.694955e-02	-3.412652e-03	-1.201528e-02	1.884059e-02	-3.412652e-03	3.412652e-03	1.521618e-03	-3.237749e-02
699           	6.777360e-03	-4.404646e-22	-2.996499e-02	-1.498250e-02	1.639624e-02	-3.388680e-03	-1.159382e-02	1.837118e-02	-3.388680e-03	3.388680e-03	1.413748e-03	-3.137874e-02
700           	6.759397e-03	-5.035190e-22	-2.900286e-02	-1.450143e-02	1.577200e-02	-3.379699e-03	-1.112173e-02	1.788113e-02	-3.379699e-03	3.379699e-03	1.270573e-03	-3.027344e-02
701           	6.769723e-03	-5.502478e-22	-2.809647e-02	-1.404824e-02	1.519288e-02	-3.384862e-03	-1.066337e-02	1.743310e-02	-3.384862e-03	3.384862e-03	1.144648e-03	-2.924112e-02
702           	6.773305e-03	-5.786108e-22	-2.750754e-02	-1.375377e-02	1.472304e-02	-3.386652e-03	-1.036712e-02	1.714042e-02	-3.386652e-03	3.386652e-03	9.692695e-04	-2.847681e-02
703           	6.794858e-03	-5.968616e-22	-2.718265e-02	-1.359132e-02	1.443233e-02	-3.397429e-03	-1.019389e-02	1.698875e-02	-3.397429e-03	3.397429e-03	8.410069e-04	-2.802365e-02
704           	6.817077e-03	-6.108689e-22	-2.672646e-02	-1.336323e-02	1.414289e-02	-3.408538e-03	-9.954693e-03	1.677177e-02	-3.408538e-03	3.408538e-03	7.796592e-04	-2.750612e-02
705           	6.835892e-03	-6.198785e-22	-2.631039e-02	-1.315520e-02	1.381221e-02	-3.417946e-03	-9.737249e-03	1.657314e-02	-3.417946e-03	3.417946e-03	6.570195e-04	-2.696741e-02
706           	6.836316e-03	-6.279118e-22	-2.539842e-02	-1.269921e-02	1.323028e-02	-3.418158e-03	-9.281050e-03	1.611737e-02	-3.418158e-03	3.418158e-03	5.310677e-04	-2.592948e-02
707           	6.826076e-03	-6.303217e-22	-2.421863e-02	-1.210931e-02	1.241786e-02	-3.413038e-03	-8.696277e-03	1.552235e-02	-3.413038e-03	3.413038e-03	3.085474e-04	-2.452718e-02
708           	6.860329e-03	-6.264621e-22	-2.253364e-02	-1.126682e-02	1.128994e-02	-3.430164e-03	-7.836658e-03	1.469699e-02	-3.430164e-03	3.430164e-03	2.311723e-05	-2.255676e-02
709           	6.918468e-03	-6.140349e-22	-2.028875e-02	-1.014437e-02	9.938522e-03	-3.459234e-03	-6.685139e-03	1.360361e-02	-3.459234e-03	3.459234e-03	-2.058510e-04	-2.008290e-02
710           	6.982471e-03	-5.915365e-22	-1.747022e-02	-8.735111e-03	8.262060e-03	-3.491236e-03	-5.243875e-03	1.222635e-02	-3.491236e-03	3.491236e-03	-4.730511e-04	-1.699717e-02
711           	7.056964e-03	-5.614573e-22	-1.360677e-02	-6.803384e-03	6.088133e-03	-3.528482e-03	-3.274902e-03	1.033187e-02	-3.528482e-03	3.528482e-03	-7.152510e-04	-1.289152e-02
712           	7.130565e-03	-5.288446e-22	-8.817012e-03	-4.408506e-03	3.485004e-03	-3.565282e-03	-8.432237e-04	7.973788e-03	-3.565282e-03	3.565282e-03	-9.235023e-04	-7.893510e-03
713           	7.210977e-03	-5.000151e-22	-3.274650e-03	-1.637325e-03	4.120272e-04	-3.605488e-03	1.968164e-03	5.242813e-03	-3.605488e-03	3.605488e-03	-1.225298e-03	-2.049352e-03
714           	7.304568e-03	-4.762432e-22	3.515341e-03	1.757670e-03	-3.167868e-03	-3.652284e-03	5.409954e-03	1.894613e-03	-3.652284e-03	3.652284e-03	-1.410197e-03	4.925538e-03
715           	7.438456e-03	-4.545672e-22	1.082591e-02	5.412956e-03	-6.885923e-03	-3.719228e-03	9.132184e-03	-1.693728e-03	-3.719228e-03	3.719228e-03	-1.472966e-03	1.229888e-02
716           	7.573190e-03	-4.327760e-22	1.861707e-02	9.308535e-03	-1.075113e-02	-3.786595e-03	1.309513e-02	-5.521940e-03	-3.786595e-03	3.786595e-03	-1.442596e-03	2.005967e-02
717           	7.730980e-03	-4.118697e-22	2.662565e-02	1.331282e-02	-1.464678e-02	-3.865490e-03	1.717831e-02	-9.447334e-03	-3.865490e-03	3.865490e-03	-1.333953e-03	2.795960e-02
718           	7.855330e-03	-3.925128e-22	3.478134e-02	1.739067e-02	-1.857468e-02	-3.927665e-03	2.131834e-02	-1.346301e-02	-3.927665e-03	3.927665e-03	-1.184006e-03	3.596535e-02
719           	7.930624e-03	-3.740102e-22	4.344912e-02	2.172456e-02	-2.267043e-02	-3.965312e-03	2.568987e-02	-1.775925e-02	-3.965312e-03	3.965312e-03	-9.458737e-04	4.439499e-02
720           	7.967803e-03	-3.578056e-22	5.286877e-02	2.643439e-02	-2.700478e-02	-3.983901e-03	3.041829e-02	-2.245049e-02	-3.983901e-03	3.983901e-03	-5.703942e-04	5.343917e-02
721           	8.066153e-03	-3.425618e-22	6.092551e-02	3.046275e-02	-3.060509e-02	-4.033077e-03	3.449583e-02	-2.642968e-02	-4.033077e-03	4.033077e-03	-1.423321e-04	6.106784e-02
722           	8.145283e-03	-3.322796e-22	6.897284e-02	3.448642e-02	-3.410293e-02	-4.072642e-03	3.855906e-02	-3.041378e-02	-4.072642e-03	4.072642e-03	3.834930e-04	6.858935e-02
723           	8.134183e-03	-3.277478e-22	7.723729e-02	3.861864e-02	-3.769963e-02	-4.067092e-03	4.268574e-02	-3.455155e-02	-4.067092e-03	4.067092e-03	9.190104e-04	7.631828e-02
724           	8.110087e-03	-3.292853e-22	8.495844e-02	4.247922e-02	-4.093009e-02	-4.055043e-03	4.653426e-02	-3.842418e-02	-4.055043e-03	4.055043e-03	1.549135e-03	8.340931e-02
725           	8.051232e-03	-3.331776e-22	9.213112e-02	4.606556e-02	-4.381306e-02	-4.025616e-03	5.009118e-02	-4.203995e-02	-4.025616e-03	4.025616e-03	2.252499e-03	8.987862e-02
726           	7.978938e-03	-3.404386e-22	9.821823e-02	4.910912e-02	-4.606144e-02	-3.989469e-03	5.309858e-02	-4.511965e-02	-3.989469e-03	3.989469e-03	3.047671e-03	9.517056e-02
727           	7.909088e-03	-3.494475e-22	1.023518e-01	5.117590e-02	-4.721219e-02	-3.954544e-03	5.513045e-02	-4.722136e-02	-3.954544e-03	3.954544e-03	3.963715e-03	9.838809e-02
728           	7.839335e-03	-3.577609e-22	1.047105e-01	5.235524e-02	-4.741110e-02	-3.919668e-03	5.627491e-02	-4.843558e-02	-3.919668e-03	3.919668e-03	4.944141e-03	9.976635e-02
729           	7.778792e-03	-3.579089e-22	1.051794e-01	5.258969e-02	-4.671857e-02	-3.889396e-03	5.647908e-02	-4.870029e-02	-3.889396e-03	3.889396e-03	5.871114e-03	9.930826e-02
730           	7.718683e-03	-3.475351e-22	1.037082e-01	5.185410e-02	-4.515707e-02	-3.859341e-03	5.571344e-02	-4.799475e-02	-3.859341e-03	3.859341e-03	6.697025e-03	9.701117e-02
731           	7.624930e-03	-3.265247e-22	1.009701e-01	5.048507e-02	-4.298701e-02	-3.812465e-03	5.429753e-02	-4.667260e-02	-3.812465e-03	3.812465e-03	7.498058e-03	9.347208e-02
732           	7.531256e-03	-2.942093e-22	9.648205e-02	4.824103e-02	-3.993208e-02	-3.765628e-03	5.200665e-02	-4.447540e-02	-3.765628e-03	3.765628e-03	8.308947e-03	8.817310e-02
733           	7.413557e-03	-2.495096e-22	9.048770e-02	4.524385e-02	-3.621422e-02	-3.706779e-03	4.895063e-02	-4.153707e-02	-3.706779e-03	3.706779e-03	9.029623e-03	8.145807e-02
734           	7.261779e-03	-1.945956e-22	8.385999e-02	4.193000e-02	-3.223398e-02	-3.630890e-03	4.556089e-02	-3.829911e-02	-3.630890e-03	3.630890e-03	9.696020e-03	7.416397e-02
735           	7.104707e-03	-1.263194e-22	7.676927e-02	3.838464e-02	-2.813356e-02	-3.552353e-03	4.193699e-02	-3.483228e-02	-3.552353e-03	3.552353e-03	1.025108e-02	6.651820e-02
736           	6.936990e-03	-4.790032e-23	6.949449e-02	3.474725e-02	-2.414404e-02	-3.468495e-03	3.821574e-02	-3.127875e-02	-3.468495e-03	3.468495e-03	1.060320e-02	5.889129e-02
737           	6.759993e-03	3.268498e-23	6.291764e-02	3.145882e-02	-2.065532e-02	-3.379997e-03	3.483882e-02	-2.807882e-02	-3.379997e-03	3.379997e-03	1.080350e-02	5.211414e-02
738           	6.607212e-03	1.060583e-22	5.766988e-02	2.883494e-02	-1.792793e-02	-3.303606e-03	3.213855e-02	-2.553134e-02	-3.303606e-03	3.303606e-03	1.090701e-02	4.676288e-02
739           	6.502634e-03	1.658626e-22	5.442532e-02	2.721266e-02	-1.621291e-02	-3.251317e-03	3.046398e-02	-2.396134e-02	-3.251317e-03	3.251317e-03	1.099975e-02	4.342557e-02
740           	6.436738e-03	2.137223e-22	5.255557e-02	2.627779e-02	-1.527570e-02	-3.218369e-03	2.949616e-02	-2.305942e-02	-3.218369e-03	3.218369e-03	1.100209e-02	4.155349e-02
741           	6.388705e-03	2.478245e-22	5.185213e-02	2.592606e-02	-1.483843e-02	-3.194352e-03	2.912042e-02	-2.273171e-02	-3.194352e-03	3.194352e-03	1.108763e-02	4.076449e-02
742           	6.350018e-03	2.692624e-22	5.163501e-02	2.581751e-02	-1.458826e-02	-3.175009e-03	2.899252e-02	-2.264250e-02	-3.175009e-03	3.175009e-03	1.122925e-02	4.040577e-02
742           	6.350018e-03	2.692624e-22	5.163501e-02	2.581751e-02	-1.458826e-02	-3.175009e-03	2.899252e-02	-2.264250e-02	-3.175009e-03	3.175009e-03	1.122925e-02	4.040577e-02
