# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
684           	DILUPBiCGStab	1.103880e-03	8.417480e-06	3	1.731700e-02	1.475860e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.332780e-02	3.332250e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
685           	DILUPBiCGStab	1.097730e-03	8.347480e-06	3	1.855120e-02	1.543910e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.493660e-02	3.571160e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
686           	DILUPBiCGStab	1.098430e-03	8.352630e-06	3	1.889380e-02	1.587440e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.563120e-02	3.468010e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
687           	DILUPBiCGStab	1.098030e-03	8.339970e-06	3	1.807160e-02	1.522570e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.561560e-02	3.198990e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
688           	DILUPBiCGStab	1.103440e-03	8.254180e-06	3	1.726700e-02	1.415750e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.706640e-02	3.860340e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
689           	DILUPBiCGStab	1.105500e-03	1.000380e-05	3	1.691450e-02	1.414250e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.896380e-02	4.644730e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
690           	DILUPBiCGStab	1.119200e-03	8.287820e-06	3	1.688870e-02	1.475950e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.848620e-02	3.292660e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
691           	DILUPBiCGStab	1.136360e-03	8.696090e-06	3	1.713590e-02	1.549890e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.631630e-02	3.092880e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
692           	DILUPBiCGStab	1.150660e-03	1.042400e-05	3	1.749760e-02	1.597490e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.422120e-02	4.004960e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
693           	DILUPBiCGStab	1.159020e-03	9.182590e-06	4	1.777690e-02	1.569780e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.191840e-02	3.150220e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
694           	DILUPBiCGStab	1.166500e-03	9.547910e-06	3	1.807100e-02	1.566600e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.015000e-02	2.655260e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
695           	DILUPBiCGStab	1.169560e-03	7.787380e-06	4	1.817520e-02	1.520160e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.887510e-02	3.630470e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
696           	DILUPBiCGStab	1.165930e-03	8.555170e-06	3	1.819690e-02	1.494430e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.788680e-02	3.548670e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
697           	DILUPBiCGStab	1.131560e-03	8.055680e-06	3	1.792140e-02	1.459000e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.721240e-02	3.056830e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
698           	DILUPBiCGStab	1.139010e-03	8.529500e-06	3	1.779700e-02	1.708220e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.690510e-02	2.368860e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
699           	DILUPBiCGStab	1.131940e-03	9.273460e-06	3	1.763860e-02	1.102980e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.687880e-02	2.340470e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
700           	DILUPBiCGStab	1.128410e-03	9.923990e-06	3	1.718810e-02	1.319630e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.757970e-02	3.256510e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
701           	DILUPBiCGStab	1.118270e-03	1.019830e-05	3	1.687730e-02	8.222930e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.865340e-02	3.043000e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
702           	DILUPBiCGStab	1.118810e-03	8.537520e-06	3	1.641250e-02	1.509250e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.982760e-02	3.757090e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
703           	DILUPBiCGStab	1.089530e-03	8.180960e-06	3	1.581670e-02	8.199680e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.037710e-02	2.787220e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
704           	DILUPBiCGStab	1.106380e-03	8.102290e-06	3	1.541720e-02	7.283720e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.089100e-02	3.924590e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
705           	DILUPBiCGStab	1.047180e-03	7.651610e-06	3	1.481320e-02	1.472740e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.233950e-02	3.377540e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
706           	DILUPBiCGStab	1.074260e-03	8.166480e-06	3	1.466080e-02	8.622220e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.295550e-02	3.015100e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
707           	DILUPBiCGStab	1.044100e-03	8.037410e-06	3	1.448580e-02	7.789430e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.393990e-02	4.049600e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
708           	DILUPBiCGStab	1.043270e-03	7.779480e-06	3	1.459950e-02	7.553380e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.517130e-02	3.261540e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
709           	DILUPBiCGStab	1.013460e-03	7.836750e-06	3	1.477730e-02	1.460490e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.690180e-02	3.398310e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
710           	DILUPBiCGStab	1.014110e-03	8.659560e-06	3	1.506050e-02	1.429950e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.518590e-02	3.566050e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
711           	DILUPBiCGStab	9.705450e-04	4.059040e-06	4	1.530480e-02	1.418230e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.312180e-02	3.971710e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
712           	DILUPBiCGStab	9.825160e-04	3.746120e-06	4	1.552760e-02	1.400620e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.113460e-02	2.476070e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
713           	DILUPBiCGStab	9.320370e-04	9.180170e-06	3	1.523930e-02	1.382140e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.975520e-02	2.497700e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
714           	DILUPBiCGStab	8.489270e-04	3.259920e-06	4	1.447420e-02	1.335510e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.785300e-02	2.474170e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
715           	DILUPBiCGStab	7.524190e-04	5.659240e-06	3	1.348560e-02	1.280410e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.625710e-02	2.513450e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
716           	DILUPBiCGStab	7.644670e-04	5.715850e-06	3	1.286910e-02	2.881270e-05	5	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.461690e-02	2.464490e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
717           	DILUPBiCGStab	8.447410e-04	6.338370e-06	3	1.273390e-02	1.268040e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.248560e-02	2.710870e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
718           	DILUPBiCGStab	9.293190e-04	6.976040e-06	3	1.270660e-02	1.195870e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.126860e-02	2.686290e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
719           	DILUPBiCGStab	9.673960e-04	7.190760e-06	3	1.259650e-02	1.123210e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.071060e-02	2.444090e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
720           	DILUPBiCGStab	1.002380e-03	7.409900e-06	3	1.252080e-02	1.113860e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.003230e-02	2.145220e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
721           	DILUPBiCGStab	1.017630e-03	8.053540e-06	3	1.237960e-02	1.098100e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.935540e-02	2.088910e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
722           	DILUPBiCGStab	1.039410e-03	4.899820e-06	4	1.226450e-02	1.060080e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.884300e-02	1.863220e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
723           	DILUPBiCGStab	1.048050e-03	4.566520e-06	4	1.211620e-02	1.024600e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.816160e-02	2.634550e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
724           	DILUPBiCGStab	1.073660e-03	5.000760e-06	4	1.215470e-02	1.002380e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.860470e-02	2.448470e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
725           	DILUPBiCGStab	1.086590e-03	5.741020e-06	4	1.220760e-02	9.971270e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.885140e-02	2.346840e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
726           	DILUPBiCGStab	1.103850e-03	8.061280e-06	3	1.236560e-02	1.052810e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	2.958850e-02	2.256490e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
727           	DILUPBiCGStab	1.147040e-03	6.360970e-06	4	1.284440e-02	1.155040e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.096480e-02	2.463880e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
728           	DILUPBiCGStab	1.196490e-03	8.864710e-06	3	1.360200e-02	1.293440e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.180340e-02	3.098770e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
729           	DILUPBiCGStab	1.220140e-03	9.113440e-06	3	1.421810e-02	1.350710e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.337110e-02	2.386560e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
730           	DILUPBiCGStab	1.229090e-03	5.491920e-06	4	1.471940e-02	9.194540e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.469920e-02	2.577790e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
731           	DILUPBiCGStab	1.236190e-03	5.167350e-06	4	1.510820e-02	9.558300e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.910900e-02	2.543710e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
732           	DILUPBiCGStab	1.244170e-03	1.125980e-05	3	1.553520e-02	1.411270e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.000570e-02	2.612730e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
733           	DILUPBiCGStab	1.235790e-03	9.236830e-06	3	1.590430e-02	1.058250e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.261190e-02	2.851500e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
734           	DILUPBiCGStab	1.219410e-03	8.818260e-06	3	1.629770e-02	1.390500e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.466020e-02	3.363190e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
735           	DILUPBiCGStab	1.199630e-03	9.843310e-06	3	1.660990e-02	1.355550e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.659770e-02	4.078780e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
736           	DILUPBiCGStab	1.202180e-03	4.902120e-06	4	1.689220e-02	1.357840e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.852840e-02	3.147950e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
737           	DILUPBiCGStab	1.197550e-03	7.006160e-06	4	1.704200e-02	1.100570e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.926870e-02	4.138400e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
738           	DILUPBiCGStab	1.186080e-03	8.001560e-06	4	1.705770e-02	1.388860e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.951030e-02	3.468410e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
739           	DILUPBiCGStab	1.173290e-03	9.508620e-06	3	1.700790e-02	1.363520e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.910120e-02	4.439490e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
740           	DILUPBiCGStab	1.159970e-03	4.213860e-06	4	1.682620e-02	1.464570e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.905190e-02	4.363730e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
741           	DILUPBiCGStab	1.144990e-03	4.639230e-06	4	1.655680e-02	1.100070e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.875680e-02	3.433580e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
742           	DILUPBiCGStab	1.124200e-03	4.709170e-06	4	1.622490e-02	1.266880e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.821410e-02	3.891950e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
742           	DILUPBiCGStab	1.124200e-03	4.709170e-06	4	1.622490e-02	1.266880e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.821410e-02	3.891950e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
